business_id,business_name,categories,stars,active,review_count
a2QxQ50321QF7pBl3kl5JQ,Arizona Mobile Pet Grooming & Obediance,Pet Groomers Pet Services Pet Training Pets,2.5,True,4
a2tYDQ1LyBvvTAPwvXmGOw,The Uprooted Kitchen,Food Street Vendors,4.0,True,3
A3CGnXCyJlBfbALkek8yCg,D Hair Lounge,Hair Salons Beauty & Spas,3.5,True,3
a3F3y4qOUOyPS0Qc-HM5Mw,Wells Fargo Bank,Banks & Credit Unions Financial Services,3.5,True,3
a3uefOLQZyxJQQDGtHhO2g,Albertsons-Osco,Food Grocery Shopping Photography Stores & Services,3.0,True,5
A3xyx-Y_-t3TwBD9EZzw,Patties,Dive Bars Bars Nightlife Sports Bars,3.5,True,68
A43gguDSjkWYyyH7210Unw,Jo-Ann Fabric and Craft,Arts & Crafts Shopping Fabric Stores,3.0,True,8
a44isA0NQe73zEr3MeJAIQ,Great Spaces,Home Services Contractors,3.0,True,4
a45jb0GXjnBKZnBJK0uvLw,Performance Institute for Training and Therapy,Active Life Trainers Fitness & Instruction,5.0,True,4
a4bvXlGHgS6yUDp9YMcnZA,Denny's,Diners Restaurants,4.0,True,5
A4GZVV0M7qRokP1TC7jn4w,Dickey's Barbecue Pit,Caterers Event Planning & Services Barbeque Restaurants,2.5,False,28
A4hIVUS7AsOFXbHxqDuKnQ,Fry's & Fry's Marketplace,Food Grocery,3.5,True,3
A4Jpwipg_Tj9X_BSe2PYFQ,Ramada Peoria,Hotels & Travel Event Planning & Services Hotels,1.0,True,5
a4o4Y8GXH7wRKXOkPP_6TA,Chilis Grill And Bar,American (Traditional) Restaurants,3.0,True,15
A4pL6j3e6JAtblmCUF2GZA,Crazy Buffet,Asian Fusion Buffets Chinese Restaurants,3.0,True,68
a4WvaY1JYRP3nHSy90iZ_Q,Pascucci Coffee,Food Coffee & Tea,4.0,True,16
a4wVLeSHNSHyGGbanNuCUg,Chen Wok Express,Chinese Restaurants,3.0,True,9
a56tFBfDCjx_894OWhQgKA,Usery Mountain Regional Park,Active Life Parks,4.5,True,11
a59rHQbp7YyEdI0nuKIVrg,Wendy's ,Fast Food Restaurants,3.0,True,6
A5cTCWZ2qv611Z7EQH7uMQ,LA Fitness,Active Life Gyms Trainers Fitness & Instruction,2.5,True,7
A5J3ujymq30IZpDbXd9Gng,Francis & Sons Car Wash,Car Wash Automotive Auto Detailing Auto Glass Services,4.0,True,5
A5jJS6lNQbJXjPzBkTnjNQ,Lavelles Deli,Delis Restaurants,4.0,True,3
a5N-FJqNPOmhoTV5JkQrww,Jamba Juice,Food Juice Bars & Smoothies,4.5,True,10
a5ovPlhQkcA27FFu664xKA,Happy Food,Chinese Restaurants,3.5,True,4
A5V8qb8RRM5dI8cizPDhGw,Hostess Bakery Outlet,Bakeries Food,4.5,True,5
A6OstDz-flrI84-EW8aILg,Chuy's Mesquite Broiler,Mexican Restaurants,3.5,False,9
A6uIi5xvOZARZTCjF9KmsQ,Zoyo,Food Ice Cream & Frozen Yogurt,4.5,True,20
A7A97vyr5t7e8zrkGCKndw,Barnes & Noble Booksellers,Food Books Mags Music & Video Coffee & Tea Shopping Bookstores,3.0,True,10
a7OF5WBirAFlVH7Xp1885g,Safeway,Food Grocery,4.0,True,7
A7Soqlerr3L8mNq3YuIqAA,Five Guys Burgers And Fries,Burgers Fast Food Restaurants,3.5,True,47
a831Xt6CBJPQm-PG18LBmQ,T & Y Nail Spa,Beauty & Spas Nail Salons,2.0,True,6
a86O40QjwMxqaQYo9ZBM3Q,Verizon Wireless,Shopping Home Services Internet Service Providers Mobile Phones Professional Services Electronics,3.5,True,5
A8EctoAhe3cS7tBmRAaoDA,Sunrise Bagel Cafe',Food Coffee & Tea Bagels,3.5,False,6
A8Khz3eeqIFFGaXurg3hxw,Rusty Spur Saloon,Bars American (New) Nightlife Restaurants,4.0,True,60
A8RbfOZf9QdxU4thO7kdcg,Francesca's Collections,,3.5,True,3
a8yzGF79KcfyRye2R6wt3Q,Golden Phoenix Chinese Restaurant,Chinese Restaurants,3.0,True,40
A9acBFCTT87z9pXngUwN8g,Fiddlesticks Family Fun Park,Active Life Mini Golf Arts & Entertainment Amusement Parks Arcades,2.0,False,17
A9d2rc3HfwExmzZ0EDGtEw,Wigwam Resort & Golf Club,Active Life Golf Sporting Goods Shopping Golf Equipment,2.5,True,4
A9TCNsHFQvRcsZ6zOB7Xxg,Old El Paso Tamales,Mexican Restaurants,4.5,True,25
a9Wk44qJLWoJQT-_H8MB-w,Pesto's Pizza & Wine Bar,Wine Bars Bars Pizza Nightlife Restaurants,4.0,True,59
aA-02mkM9lkXn8kJC2dseA,The Daily Grind,Food Coffee & Tea,3.5,True,3
aaaL5ChxDKrWPgtdebRG7Q,Red Roof Inn,Hotels & Travel Event Planning & Services Hotels,2.5,True,3
aACW1qAdOfgcU8yX61dOFw,Macayo's Mexican Kitchen,Mexican Restaurants,3.5,True,29
AAGO39io2Ko0fgr6BhH-yQ,Einstein Bros Bagels,Food Bagels Delis Restaurants,3.5,True,21
AaKlegu7gmOCD4rEESF76Q,Maizie's Cafe & Bistro,American (New) Restaurants,4.0,True,258
AAkqVCuUGIP0gvY42_CRYA,Dairy Queen,Restaurants,1.5,True,4
Aalbsk2pFczUedpRWKUyPw,Philly's Famous,Sandwiches Restaurants,4.0,True,31
aAnLZbEMOrhI4_RbjntWsA,Arizona Art Supply,Art Supplies Shopping Arts & Crafts,3.5,True,3
aApHpyUbnqBJmL_3X6UFOA,Andys Nails,Beauty & Spas Nail Salons,2.5,True,5
AaTC0a1gQ8Q6VJ6HQLYllg,Madi G's,Bars Restaurants American (Traditional) Sports Bars Nightlife,3.5,False,4
aaud6-WdCllYI1hxanyvqw,Jon Simpson Photography,Photographers Event Planning & Services,5.0,True,8
AaYHMYoeOt-5nN32vTA_Dg,Suede,Bars Dance Clubs Nightlife Lounges,2.5,False,31
AB7uOYIMVc_TbIcYR8np2Q,The Music Store,Musical Instruments & Teachers Shopping,4.0,True,8
ABC57h7Dh1Vy9q3cztAm5A,Solo Caf? Gourmet Coffee & Tea House,Food Coffee & Tea,4.5,True,131
ABDl4FnMRLeSUneGh5nDLw,Fry's Marketplace,Food Grocery Health & Medical Pharmacy,4.5,True,4
ABdlmhyM67WAD_dFRKIa7A,Top Nails,Beauty & Spas Nail Salons,5.0,True,4
Abiw2tEM1GAWuMeJxGdFlw,The French Bee,Shopping Home & Garden Furniture Stores,5.0,True,4
aBjgE5pLhtz4RGGR-IWpGA,Betito's Mexican Restaurant,Mexican Restaurants,3.5,True,6
aBjWR-Mol58GMsRAdz2Tjw,Corner Bakery Cafe,Sandwiches Restaurants,3.5,True,40
ABrSt3fsirLrUYNVrD3fbQ,The Greene House,American (New) Restaurants,3.5,True,141
AbS4rMXc19XJJcXVZDhy7w,Gingerroot,Filipino Restaurants,3.5,False,30
ABUqetCAtUcDLHWhpsSL3g,Holiday Inn Express Hotel & Suites Peoria,Hotels & Travel Event Planning & Services Venues & Event Spaces Hotels,4.5,True,4
AbVw6c0AnAkqh-Sri48w,Sportsman's Fine Wines & Spirits,Food Beer Wine & Spirits,3.5,False,6
AbwRZ52KhAZQ4F38j3-NEg,Mountainside Luxury Rentals,Home Services Real Estate Apartments,2.5,True,3
aBYuw1pvpSHpfYTJVhEfHg,Buzznbeez Good Food Truck,Food Street Vendors,3.5,True,9
aC7_b-0dymtOIoYg5Oo71g,East Valley Music Center,Musical Instruments & Teachers Shopping,5.0,True,3
aC9NkbGoMOHiN4ABxEhPBg,Carl's Jr,American (Traditional) Restaurants,4.5,True,7
acaBJcFEKPmmSDIO6c-ZGQ,Basha's,Food Grocery,3.0,True,3
aCKntLjlMtmkYvQYXKi9Kw,Black Bear Cafe,Restaurants,3.5,True,8
acpeqj-OAIlGA5S8Mp34Hg,R.E.A.C.T. Defense Systems,Active Life Martial Arts Gyms Fitness & Instruction,4.0,True,4
aCSK6smpWUS1rRiCcS_Paw,Douglas Family Dentistry,Health & Medical Dentists General Dentistry,3.0,True,6
aCwCa7QMycZInFChAGU9pQ,Chick-Fil-A,Chicken Wings Restaurants,4.5,True,5
acZ2GUh3R_wcu4r3Z5tSCQ,Potbelly Sandwich Shop,Sandwiches Restaurants,4.0,True,5
aDBT5MB0L2JCUo3kqgFRJw,Karsen's Grill,Bars American (New) Nightlife Restaurants,4.5,True,31
adEJYiysRmK8eDqnHP9N6A,Carl's Jr 7091,American (New) Restaurants,3.5,True,3
aDgvx-OlL69ltaOAxN4VZQ,Bad Donkey Sub Salad & Pizza,Pizza Sandwiches Restaurants,4.0,False,21
aDHziRAigxuE6RIdH5csnA,Batteries Plus,Automotive Electronics Shopping Auto Parts & Supplies,4.5,True,6
ADJIoHN3uLx-JalYl3r3Dw,The Cheesecake Factory,Food Desserts American (Traditional) American (New) Restaurants,3.5,True,48
Adjy6wjncsbWpRMo5-FlbQ,Barro's Pizza,Italian Pizza Restaurants,4.0,True,13
adKyTJT-RtaTP0krxLyQwQ,Blu Burger Grille,Burgers Restaurants,3.5,True,63
adlPWon5XMM8dJ_pw5uxDw,Desert Ridge Children's Center,Doctors Health & Medical Pediatricians,4.5,True,3
ADn_CBhbn2QU3WzFzuXvWg,Pro's Ranch Market,Food Grocery,4.5,True,19
ADOKevY3oPGeSbZtTNK9nQ,Charlie's Nails,Beauty & Spas Nail Salons,2.0,True,6
adPVJMkRrS8_3VHQKw5-qw,La Frontera,Mexican Restaurants,4.0,True,13
AdRlwKxtEh30Urmvi0Xk5w,MedFresh Grill,Restaurants Turkish,3.5,True,70
aDXd4aavtPe_gcAGCmwOJA,The Yard Experts,Landscaping Home Services,2.5,True,3
AE7TfOrefJCI_qTvUoAezA,Sam's Gyros,Fast Food Middle Eastern Restaurants,4.0,True,16
AEDOhkPdlVoYu3ImKDVk9g,Sabuddy,Middle Eastern Restaurants,4.5,False,6
AeoJkr_dlNshB078OepP8w,Los Olivos Norte,Mexican Restaurants,3.0,True,48
aeRyndix1wheBlff2FBsMg,Jamba Juice,Food Juice Bars & Smoothies,4.0,True,14
aesdfSIJ3oVF0IGvDuZ8wQ,House Doctor Exterminating,Local Services Pest Control,5.0,True,18
AeyzRrON5Ad98_gCQSDILw,Performance Bicycle,Fashion Shopping Mountain Biking Sporting Goods Bikes Active Life Sports Wear,3.5,True,11
af4lHIpd7VNYpSLxDc_ugw,Sam's Market & Liquor,Food Beer Wine & Spirits,3.0,True,3
af7ZkF4r4ywWQF-QTXvsCA,Paradise Bakery,Sandwiches Restaurants,3.5,True,26
AFD0Gl5mqxGnzVYzyMamoQ,Greenwood/Memory Lawn Mortuary & Cemetery,Local Services Funeral Services & Cemeteries,4.0,True,3
AfD8WHzRVQ5FEh-i7LbmCQ,Barrow Neurological Institute At St Joseph's,Health & Medical Hospitals,5.0,True,4
aFUFSktkTIjGIQFlrEo1lQ,Lockout Services,Keys & Locksmiths Home Services,5.0,True,3
AFx48YCp7n7dn-AXp71zAw,Tapino Kitchen & Wine Bar,Bars Tapas Bars Wine Bars Nightlife American (New) Restaurants,4.0,False,34
aF_sNt6WHO4iUmlgXICYdA,Cosanti Originals,Arts & Entertainment Art Galleries Shopping,4.5,True,3
aGaoRZay5PRieFvTK6VkmQ,The Gelato Spot,Food Gelato,4.5,True,27
AGar9KVq_W7YcF76avbDTw,Target,Department Stores Fashion Shopping,4.0,True,15
AGfZlDg9IeajHP5Rj1RpMA,Sleep America,Mattresses Shopping Home & Garden,2.5,True,5
AgJbkqR-wre409if4fTbWQ,Red Robin,Burgers American (Traditional) Sandwiches Restaurants,3.0,True,26
AGLuEB0Tqy2gvuyRT2tnlg,Cafe Bistro,American (New) Restaurants,3.5,False,3
AgND4eOeftZRaF1Q0s4r2Q,Cactus Feeds,Pets Pet Stores,1.5,True,3
agSP4v1MznaVNrIAeL5GIQ,Panda Express,Chinese Restaurants,3.0,True,5
AgvP554bfq5kwp5TghvYmw,Petit Fromage,Food Cheese Shops Specialty Food,4.5,False,15
Agz-gMJfjCsK5tdKC6FBYQ,Cafe Rumba,Mexican Restaurants,3.5,True,39
AH2pJa2nfvxXkfFP1P-waw,Taste of Chicago,Hot Dogs Restaurants,3.0,True,13
AhAU7Adweja-ouE9rGNPdQ,El Super No. 22,Food Ethnic Food Grocery Meat Shops Specialty Food,3.5,True,7
AhB6sqGJY-S4hqyk4Ta8vw,Mesquite Groves Aquatic Center,Active Life Swimming Pools,5.0,True,8
aHGcI-KGitnGRco_D_I9Ag,Gallagher's,American (Traditional) Restaurants,2.5,True,17
AhjSzNFGdJZG5J0oF2Voag,Chez Nous Cocktail Lounge Inc,Nightlife,5.0,False,12
ahKN6wh6z2vZsd8C7AyG5A,Five Guys Burgers and Fries,Burgers American (Traditional) Fast Food Restaurants,3.0,True,73
AhpzPZH3b0PGT9mVoLCQDg,Kabuki Japanese Restaurant,Sushi Bars Japanese Restaurants,3.5,True,165
AHu8U4hB4SDeBqVUTflc4A,Barossa At Paradise Ridge,Home Services Real Estate Apartments,3.5,True,3
aHUsXcN8_NzQ-B1ryPuFOw,Warner Family Practice,Doctors Health & Medical Family Practice,3.0,True,18
aHv7rdAOuV8bV-dopNQdvA,Fallas Paredes,,4.0,True,5
AhVAj8F7jjMJcqKD30XwMw,Cafe @ Rio,Food Coffee & Tea American (New) Restaurants,4.5,True,4
AI16w9Hsiq9xFyUnX8x9qw,Harkins Scottsdale 101 Theatre,Arts & Entertainment Cinema,4.0,True,51
ai4e0PDmLLrlieV1oeo3XA,Shanghai Express,Chinese Restaurants,4.0,True,4
AI5myAMn7aT-S2jiFMLb_A,Midfirst Bank,Banks & Credit Unions Financial Services,4.5,True,3
AIaEFC65T7BKVl03INm1eg,Sweets & Beats,Books Mags Music & Video Vinyl Records Shopping,4.0,False,11
AibBhSh7lGTcmy4EzWYTZQ,Rosati's Pizza,Restaurants Pizza Italian,2.0,True,3
Aicnm12Zped8nQFXyRRFvw,Byblos Restaurant,Mediterranean Greek Middle Eastern Restaurants,4.0,True,37
aiFo19hI2ulx47oMdjuqfw,Rodehouse Restaurant,Restaurants,3.0,True,4
aiJP_aBRqS8e8ixdacvvJQ,Pet Planet,Pets Pet Stores,4.5,True,3
AIM_3ESPX13J4G4ZNVOY_g,Sonic Drive-In,American (Traditional) Fast Food Restaurants,2.0,True,5
AIN4FSq5ZM4Il5BzXzMNXg,Cracker Barrel Old Country Store,American (New) Sandwiches Restaurants,3.5,True,57
AIo3cc4r793qRPD20Kneew,Casey At the Bat,Active Life Sports Clubs,3.0,True,3
aIpqc26pFPyEglBrs0k7EA,Sprint,Shopping Mobile Phones,3.0,True,4
aIS-pk-2Ph4Oq1LqZEm2Pg,Claire's Boutiques,Shopping Jewelry,4.0,True,3
AIvForD75_FYn25egCh6dg,Coinless Laundromat,Local Services Dry Cleaning & Laundry,3.5,True,8
aIX7ogIgdIOdR-FqmcB_Aw,Edible Arrangements,Flowers & Gifts Shopping,3.5,True,4
aI_RzGMU35cFL1St2HgPkw,House of Yang,Chinese Restaurants,3.5,True,18
aj5ul23EPfTjCK0P08k7bA,Luke Air Force Base,Public Services & Government,4.0,True,7
AjE4uM-VaGP3QPCjSjIEaw,Rubio's Fresh Mexican Grill,Mexican Restaurants,3.0,True,8
ajf3Myr1PKX9RaLS_Ukc8A,Jack-In-the Box Drive Thru,Restaurants,3.0,True,4
AjHhlZJ7FSp7l6f2OBm3bQ,Cave Creek Golf Course,Active Life Golf,3.0,True,5
AJONCMi8dnGWAkD-86FK5A,Nationwide Vision Centers,Shopping Optometrists Health & Medical Eyewear & Opticians,2.5,True,4
ajQhxTUPqp6KES4B9SNzIQ,Chen's Chinese Bistro,Chinese Restaurants,4.0,True,11
aJr-F7VxjK35a420a3Mk9Q,Otherwides,Fashion Shopping Shoe Stores,5.0,True,4
aJtK7kfK2v7wfuD0a2UfOw,Desert Swirl Frozen Yogurt,Food Ice Cream & Frozen Yogurt,3.5,True,8
ajvIamc7FSXEE9ifM0GSRA,Big Jimmy's $5 Large Pizza,Pizza Restaurants,4.0,True,29
AK2oVi1ppr19mWpNkyTs8A,Cold Stone Creamery,Food Ice Cream & Frozen Yogurt,2.5,True,3
aK8BF1xuYZVzUgi3qAn3Ug,Smiles of Beauty-Surprise,Health & Medical Dentists,2.0,True,4
AKafsnCBWsk8sfG3dE-R5Q,24 Hour Fitness,Active Life Gyms Trainers Fitness & Instruction,3.0,True,21
akCEmlqxFOTpn2oxSPDLkA,Paradise Valley Mall,Shopping Centers Shopping,3.0,True,55
AKd5OvHajbaxlofM-XE6vw,Keep It Simple,Burgers Hot Dogs Restaurants,2.0,True,5
aKiwoEMhxhBP1buu1Jrynw,Phoenix Dent Repair,Auto Repair Automotive,5.0,True,3
aKm3gRYlHtl5LysdGi-mag,Basha's,Food Grocery,2.0,True,5
AkMcOAa19PBc60ErzH_prw,Creations & Alterations,Local Services Sewing & Alterations,3.5,True,9
Aknguu67O9YtdmZsdR6ZZQ,Companion Pet Clinic,Veterinarians Pets,4.5,True,4
AkOruz5CrCxUmXe1p_WoRg,CherryBlossom Noodle Cafe,Asian Fusion Italian Japanese Restaurants,4.0,True,309
aljaT41Exv3SBrQrODdiYw,Paddock Pools Patios & Spas,Home Services Pool Cleaners,2.0,True,6
aLKQpJ0tBBAq3fvDxZZNNw,Walgreens,Shopping Drugstores Beauty & Spas Food Convenience Stores Cosmetics & Beauty Supply,3.5,True,3
AlksaJXH23qvwQo0Id23WA,Taco Del Mar,Fast Food Mexican Restaurants,2.5,False,5
ALlmKKpKYM6waOC7IX_l_w,Ultimate Body Boot Camp,Nutritionists Boot Camps Health & Medical Trainers Fitness & Instruction Active Life,5.0,True,5
ALlSeYcEMfRX9pY05gi5cw,Endocrinology Associates,Doctors Health & Medical,3.5,True,3
AlspsoZqH1LGCIBgnCAEuQ,Cesar Chavez Park,Active Life Parks,4.0,True,12
aLt9Dszij1ggPT_d8cOK8A,Arrowhead Dermatology PC,Dermatologists Doctors Hair Removal Health & Medical Beauty & Spas,3.5,True,3
aLZoFhOmDtonrWJzUzh8TA,China Lite,Korean Thai Chinese Restaurants,3.0,True,21
Am3ZhUZjy4VmQNwdn9ww8A,Mesa Muffler,,4.5,True,3
amHIo_dgGfYk8tr8OhhJvg,Togo's Eatery,Sandwiches Restaurants,3.0,False,5
amIKbXtk8TCoySw_xBjFKg,UNION Biltmore,Shopping Food Gift Shops Specialty Food Flowers & Gifts Local Flavor,4.5,True,19
amQir2cEG2MV625L0dE8aQ,Yogis Grill,Japanese Restaurants,4.0,True,22
amRSuI5tg3JGCI1_YWlRyQ,Crazy Earl's Mexican & American,Food Beer Wine & Spirits Restaurants,2.0,False,9
aMsEP51zdkdJpG7so9zmzQ,Pet Food Depot,Pets Pet Stores,4.5,True,15
AMwr-IwwaamJ2l3Z8yce6Q,Zipps Sports Grill,Bars Restaurants American (Traditional) Sports Bars Nightlife,3.5,True,29
Ane4XcpP7aWzhjd8SGiciQ,Red Robin,Burgers American (Traditional) Sandwiches Restaurants,4.0,True,26
ANeui7NJRkGtrOshX0610w,Tatum's Restaurant,Restaurants,3.5,True,3
AnjC5W7LGM5tzGW0oVwDNg,Kitchen Switchin',Used Vintage & Consignment Kitchen & Bath Fashion Shopping Home & Garden,4.5,True,10
aNlPj3bFJBK69J0OLksAGw,Starbucks,Food Coffee & Tea,4.0,True,14
aNoCgy6mpfEa94osPk_isg,24-7 Complete Locksmith Service,Keys & Locksmiths Home Services,2.5,True,6
AnqXhbdkHHimMBR3UMS1Jw,Homewood Suites,Hotels & Travel Event Planning & Services Hotels,4.0,True,7
AN_Pw_UTCkaforMtYJtEDw,Ginny's Wash House,Local Services Dry Cleaning & Laundry,5.0,True,9
AO-s6ht21TfAIkPPPS1L4g,Pretty Nails & Spa by BN,Beauty & Spas Nail Salons,2.5,True,3
Ao57uER6nnpa2KULpZDFrg,Boston Market,Event Planning & Services American (Traditional) Caterers Comfort Food Restaurants,3.5,True,7
AoCIswBSDMPvTsmvT3QJUA,Cold Stone Creamery,Food Ice Cream & Frozen Yogurt,3.5,True,3
AOcseVHEE1_m6kdc__b2MQ,Paper Vineyard,Shopping Arts & Crafts Event Planning & Services Cards & Stationery Art Supplies Flowers & Gifts,4.5,True,9
AoJUauqYx9rjBPouocdFjg,Jimbo's Bar & Grill,Bars American (New) Restaurants Sports Bars Nightlife,3.0,True,23
AOk-iOQ0UtHio-EOiYnUPw,Coronado 1.75 Cleaners,Local Services Dry Cleaning & Laundry,2.5,True,3
AOLx-xr0JsFhle4K6xRHfQ,Rainbow Donuts Bakery and Cafe,Food,4.5,True,3
AoO0FJyUm01lmIJJTcPWEQ,Giant Hamburgers,Burgers Restaurants,4.0,True,47
aOR_hD-xXsnU6bgVcJ3uXw,Hot Pot Caribbean Cuisine,Caribbean Restaurants,4.0,True,42
aozcOaCMwOHG8s-lbZ6_gA,Flamingo Palace,Chinese Restaurants,3.5,True,53
aoZELXMGVGrAfUq4fiF-Gg,Banner Thunderbird Samaritan Medical Center,Health & Medical Hospitals,4.0,True,11
aO_3R3GnxhzCf0_PsyRJ6Q,QuikTrip,Automotive Gas & Service Stations,4.0,True,3
aO_m5rZMGPkajpA6k3yynQ,Cowtown Skateboards,Active Life Skate Parks Parks,5.0,True,3
Ap6gsHZAT_ALSmBg2Zut3Q,Sabuddy Israeli,Greek Vegetarian Mediterranean Middle Eastern Restaurants,4.0,False,17
aP6z6X982d1sOAEqfbCnww,Mesa Inn-Best Western,Hotels & Travel Event Planning & Services Hotels,3.5,True,3
apCfJVnRyaw6oVUBKujpUQ,La Tolteca Mexican Foods,Grocery Mexican Food Ethnic Food Specialty Food Restaurants,4.0,True,109
ApdZu7kZT1_TXsAVdSibHA,Montblanc Boutique,Leather Goods Fashion Shopping Jewelry,4.0,True,5
apEc_VODyZJ9G3cvS_k2gw,Yoppi Frozen Yogurt,Food Ice Cream & Frozen Yogurt,3.5,False,6
Apee77IOW5uNS7eGJe6Srg,Pinnacle Peak Pizza,Pizza Restaurants,3.5,False,5
apEkYsUz31lI3tcJoC4HbA,Garcia's Mexican Restaurants,Mexican Restaurants,3.0,True,18
APgL23vh7f7H_wAGTl57xQ,Woodlands Vegetarian South Indian Kitchen,Vegetarian Indian Restaurants,4.0,True,73
apjPsC0F3rs2pAX2P3Dc8A,Avis Rent A Car,Hotels & Travel Car Rental,2.5,True,8
ApN_f85W091Ufxq4_qYUzw,Kfc,,2.5,True,3
ApUCpJ9aa6yVgsde16gYrg,Thai Cafe,Thai Restaurants,3.5,True,72
aQ5l9ujrXTlqc7R3XAbePQ,Raintree Dental,Health & Medical Dentists General Dentistry,5.0,True,6
Aq6lSh0dfAYMsLoJf17BJQ,Scottsdale Healthcare Osborn,Health & Medical Hospitals,4.0,True,14
AqbgC7Gul5Es1rRzGNLDFA,Sprinkles Cupcakes,Food Desserts,3.5,True,362
aqD66Sve2mE4cq021LWQmA,Segal's Oasis Grill,Kosher Restaurants,4.5,True,3
AqdFUHo_is8NfBh_n7tlHg,Wendys Resteraunt,Restaurants,3.5,True,3
aQislj2JFoGgSIgHwYQnJg,Apple Dumpling Cafe,American (Traditional) Restaurants,2.0,False,3
AQKLW1rUZVVlPwW60mxRtg,Golden Spoon Frozen Yogurt,Food Ice Cream & Frozen Yogurt,3.0,False,4
aqoRViIivCPW4uOlyBvuWQ,WineStyles,Food Beer Wine & Spirits Bars Nightlife Wine Bars,3.5,True,6
AqpMmUEyxLF_zWAuzXlSWw,Emerson Kensington Photography,Photographers Event Planning & Services,5.0,True,3
aqYoDGcUljXeWSbL2heT0A,Robyn D Young CP LLC,Accountants Professional Services,3.5,True,3
AqyWhBxfiXTmVkMqJFLeLA,The Borgata of Scottsdale,Shopping Centers Shopping Jewelry,3.0,True,6
ar90fbRbQtiyZLtwjwwXUg,Donovan's Steak and Chop House,Seafood Steakhouses Restaurants,4.0,True,81
aRaQRMexk-jxQQ-bdTnpoQ,Urgent Care Extra,Doctors Health & Medical Family Practice Urgent Care,4.5,True,3
ArjchfGWpXf3R8Ly9s52Fg,European Wax Center,Hair Removal Beauty & Spas,4.5,True,9
ArJEYF1XE5QbuVQVUGjv9g,Budget Lodge Motels,Hotels & Travel Event Planning & Services Hotels,3.5,True,6
ark-0RmjWOaXsyibDg9uXg,Green ID,Solar Installation Home Services Heating & Air Conditioning/HVAC Contractors,5.0,True,6
aRkYtXfmEKYG-eTDf_qUsw,Lux,Food Coffee & Tea,4.0,True,461
AroAD6ARSEFmsrDzlzxObw,Desert Gator Pool Service,Home Services Pool Cleaners,5.0,True,4
arqTt6XNdl3XJbTGm215OA,McDonald's,Burgers Fast Food Restaurants,2.5,True,3
ARtxGEA68ZJAqqXpl4yH5Q,Panda Express,Restaurants,3.5,True,4
AryNioF9fxl8RYGiIE7fSA,Sauce,Pizza Restaurants,3.5,True,98
aS3B7B2CgaJMJ4kJ2RtxBw,The Woodshed,Nightlife,4.0,True,12
As7RemQnYJskIBPWUh3MIg,Ain't Nobody's Bizness,Nightlife Dance Clubs,3.5,True,3
AsCm9nAZ1miSNiZXnZla6w,Sport Clips,Barbers Beauty & Spas,4.0,True,4
asebFFgabg_lfoNpGJHZlQ,Stacy's Smokehouse,Barbeque Restaurants,3.5,True,124
ASfFd5hKoG6QF6H3id2l0A,Delia's Cleaners,Local Services Dry Cleaning & Laundry,3.0,True,7
AsMfkmXpzUyVmlIEEEOkeg,Mountain Vista Health Center,Health & Medical Chiropractors,5.0,True,4
ASNxwg9dD4-_F4H1uNN2KQ,Islands,Burgers Hawaiian Restaurants,3.0,False,11
asPZR-B3clACNpKz9l12mg,Ranch Plumbing,Plumbing Home Services,5.0,True,3
aSqNfVkiy9fmZiGUFYYMBQ,Everything Just Works,Local Services IT Services & Computer Repair,5.0,True,5
AsSCv0q_BWqIe3mX2JqsOQ,Cookiez On Mill,Food Desserts Ice Cream & Frozen Yogurt,4.0,False,74
ASsdxZQCYX39MwkNazB8bA,Mesa Convention Center-Mesa Centennial Center,,4.0,True,3
asvnt2spazaoNd8Hs1jdEw,Pecos Lounge,Nightlife,2.5,False,3
aSW8D-uiz8mupVU8XNlZlw,Boston Market,American (Traditional) Comfort Food Barbeque Restaurants,3.5,True,6
AsX-6ECbV83zGJLUVMre9w,Thai Orchid Garden Restaurant,Thai Restaurants,4.0,True,60
ASxUPQGzDomkggD6S4brpg,Redfish,Seafood Restaurants,3.5,False,3
at82G4ZvMDtEsksDVk28tg,Blow Dry Bar By Kimberly,Hair Salons Beauty & Spas,3.5,True,3
AT8Q93hoVJtnvh3VtK0rrw,Papa John's Pizza,Pizza Restaurants,4.0,True,3
At8s2nEl6ms75r7JF7VJWg,WikiWiki Hawaiian Grill,Hawaiian Restaurants,2.5,True,27
atbvu3MxnDgpQfZgvPZz2Q,Red Dragon Chinese and Mexican Food,Buffets Chinese Restaurants,3.5,False,3
Atbyj1_dXFUDysgvGKMdbw,Paulene's Nails,Beauty & Spas Nail Salons,4.5,True,3
AtcthKiiImxkZAm3w8ACzA,Burger King,Burgers Fast Food Restaurants,2.0,True,4
aTdhE6wDTRERgJZ0cacTqg,Sally Beauty Supply,Shopping Cosmetics & Beauty Supply Beauty & Spas,2.5,True,4
ATeF8pmKd50Xx6Nkd_BsXw,Taco Bell,Fast Food Tex-Mex Restaurants,3.0,True,3
ATF9aD2Mn95HRgtr3992aA,Randall's Firearms & Accessories,Shopping Guns & Ammo,4.5,True,4
atIp_n45JaHeY86-Gd4Xxg,Pleasant Nails,Beauty & Spas Nail Salons,3.5,True,3
ATk3ShTVfXD35kfMELPH7Q,Kajukenbo Arizona,Active Life Martial Arts Fitness & Instruction,5.0,True,3
ATnqWRvN4OUK97M_68Ipxw,Jamba Juice,Food Juice Bars & Smoothies,4.5,True,15
